1894;Кос-Истек;50,7;57,9;7;7;6;6;7;7;6;6
1895;Красноярская;50,7;55;7;7;7;6;6;7;7;7
1896;Родниковка;50,6;57,2;7;7;7;7;7;7;7;7
1897;Актюбинск;50,3;57,2;6;6;7;6;7;7;7;7
1898;Новоросийский;50,2;58;6;7;6;7;6;7;6;7
1899;Xобда;50,2;55,6;7;7;7;7;7;7;7;7
1900;Бугетсай;50,1;59,1;7;7;7;7;7;7;7;6
1901;Карабутак;49,9;60,1;6;6;6;6;6;6;6;6
1902;Кумсай;49,5;58,5;6;6;7;7;7;7;7;7
1903;Актюбинская с.-х. оп. ст;49,2;57,7;7;6;7;6;7;7;7;7
1904;Талдык;49,2;59,6;8;8;8;8;7;8;7;7
1905;Темир, город;49,2;57,1;7;7;6;7;7;7;6;7
1906;Уил;49,1;54,7;6;6;6;6;7;6;6;7
1907;Западно-Казахстанская ст;48,9;55,7;7;7;7;7;7;7;7;7
1908;Нура;48,8;62,1;7;7;7;7;6;7;7;7
1909;Эмба;48,8;58,2;7;6;7;6;7;6;7;7
1910;Караул-Кельды;48,7;56;7;7;7;7;7;7;7;7
1911;Иргиэ;48,6;61,3;7;7;6;6;6;6;6;6
1912;Мугоджарская;48,6;58,5;7;7;7;7;7;7;7;7
1913;Берчогур;48,5;58,6;5;6;4;4;6;6;6;5
1914;Тауп;48,3;62;6;7;7;7;7;7;7;6
1915;Кожасай;48,2;57,1;7;7;7;7;7;7;6;7
1916;Челкар;47,9;59,6;7;7;6;6;7;7;7;7
1917;Терень-Кудук;47,7;58,5;7;7;7;7;7;6;7;7
1918;Ак-Тумсук;46,6;57,4;7;7;6;7;7;7;7;7
1919;Аяк-Кум;46,7;59;7;7;7;7;7;7;7;7
1920;Осокаровка;50,6;72,6;6;7;7;7;7;7;7;7
1921;Ударное;50,3;73;7;7;7;7;7;6;6;7
1922;Черниговка;50,5;71,5;7;7;7;7;7;7;7;7
1923;Самаркандское;50,1;72,9;7;7;7;7;7;7;7;7
1924;Кзыл-Казахская;50;71,9;7;7;7;7;7;7;7;7
1926;Каpаганда;49,8;73,1;5;6;5;7;6;6;7;7
1928;Долининское;49,7;72,8;7;7;6;7;6;7;7;7
1929;Совхоз им.Мичуpина (Долинское);49,6;72,8;7;7;6;6;7;6;6;7
1930;Каpкаpалинск;49,4;75,5;8;7;8;7;8;7;7;7
1931;Бес-Оба;49,4;74,5;7;7;7;7;7;7;7;7
1932;Пpостоpное;49;72,7;7;7;7;6;7;7;7;7
1933;Жаpых;48,9;72,9;6;6;7;7;7;7;7;7
1934;Чеpск;48,8;73,7;7;7;7;7;7;7;6;7
1935;Жана-Аpка;48,7;71,7;7;6;6;5;7;6;7;6
1936;Улу-Тау;48,7;67;7;7;6;6;7;8;8;8
1938;Каpагалы;48,4;74,2;8;7;7;8;8;7;7;8
1939;Актогай;48,2;75,1;7;6;6;6;6;6;6;7
1940;Кзыл-Жаp;48,3;69,7;7;7;7;7;7;7;7;7
1942;Агадыp;48,3;72,9;7;6;7;7;7;7;7;7
1943;Акчатау;48;74,1;8;8;7;7;7;8;8;7
1944;Кзыл-Тау;47,9;71,5;6;6;8;6;7;6;8;6
1945;Каpсакпай;47,8;66,7;6;7;7;8;7;7;7;6
1946;Джесказган;47,8;67,7;7;7;7;7;7;7;7;7
1947;Бектау-Ата;47,5;74,8;11;8;11;11;8;8;6;6
1948;Котлас;47,4;70,7;6;7;6;5;7;7;9;7
1949;Моинты;47,2;73,4;6;6;6;7;7;7;7;7
1950;Балхаш;46,8;75,1;7;7;7;6;7;7;7;7
1951;Каракум;46,9;64,7;7;7;7;7;6;7;7;7
1952;Джеты-Конур;46,7;68,3;7;7;7;7;7;7;7;7
1954;Бет- Пак-Дала;46;70,2;8;8;8;8;8;8;8;8
1955;Ново- Николаевка;51,1;79,4;7;6;7;7;7;7;7;7
1956;Семиярка;50,9;78,4;7;6;7;7;7;7;7;7
1957;Семипалатинск, аэрол. ст;50,4;80,3;7;7;7;7;7;7;7;7
1958;Семипалатинск;50,4;80,2;5;5;5;5;5;5;5;5
1959;Жана-Семей;50,2;80,2;7;7;7;7;7;7;7;7
1961;Чалобай;49,7;49,5;6;6;6;6;6;6;5;5
1962;Чарская;49,6;81,1;6;6;6;6;6;6;6;6
1963;Георгиевка;49,4;81,7;7;8;7;7;7;7;7;8
1964;Жангиз-Тобе;49,2;81,2;7;7;7;6;6;6;6;7
1965;Кайнар;49,2;77,4;6;7;8;8;7;7;8;7
1966;Абай (Кара-Аул);48,9;79,2;7;7;7;7;7;7;7;7
1967;Кара-Джол;48,9;82,3;7;8;8;6;11;6;6;7
1968;Жаpма;48,8;80,9;7;8;8;7;8;7;7;8
1969;Кокпекты;48,8;82,4;6;7;7;7;7;8;7;8
1970;Огыз-Тау;48,3;77,3;7;7;7;7;7;7;7;7
1971;Чубартау;48,2;78,7;6;7;7;7;6;6;6;7
1972;Аягуз;47,9;80,5;7;7;7;7;7;7;7;7
1973;Аягуз, город;47,9;80,4;7;7;7;7;6;7;7;7
1974;Аксуат;47,8;82,7;7;7;6;6;6;6;7;7
1975;Тансык;47,3;79,8;7;7;7;7;7;7;7;7
1976;Урджар;47,1;81,6;7;7;7;7;7;7;7;7
1977;Бахты;46,7;82,9;7;7;7;7;7;7;7;7
1978;Шемонаиха;50,6;81,9;6;6;6;7;7;6;6;6
1979;Лениногорск;50,3;83,6;6;6;6;6;6;6;6;6
1980;Секисовка;50,3;82,6;8;6;6;6;8;6;6;8
1981;Зерносовхоз им. Калинина;50,2;81,9;7;6;6;6;6;6;7;6
1982;Усть-Каменогорск;50;82,5;5;5;5;5;5;5;5;5
1983;Усть-Каменогорск, город;50;82,5;5;5;5;5;5;5;5;5
1984;Северный поселок;49,8;83,1;7;6;6;6;6;6;6;6
1985;Зыряновское;49,7;84,3;7;7;7;7;7;7;7;7
1987;Большое Нарымское;49,2;84,5;7;7;7;7;7;7;7;7
1988;Катон-Карагай;49,2;85,7;8;8;8;8;8;8;8;8
1989;Самарка;49;83,4;7;7;7;7;7;7;8;8
1990;Орловский поселок;48,8;86,5;8;11;11;7;7;7;11;7
1991;Курчум (Кумаюкино);48,6;83,7;6;6;7;7;7;7;7;7
1992;Буран;47,9;85,2;7;7;7;7;7;7;7;7
1993;Тополев Мыс;47,8;84,1;9;9;9;9;9;9;9;9
1994;Зайсан;47,5;84,9;9;9;9;9;9;9;9;9
1995;Саксаульская;47,1;61,2;7;6;7;6;7;7;7;7
1996;Аpальское Моpе;50,5;64,2;10;10;10;10;10;10;10;10
1997;Монсыp;46,7;62,5;7;7;7;7;7;7;7;7
1998;Казалинск;45,8;62,1;6;7;7;7;7;7;7;7
1999;Узун-Каир;45,6;61;10;10;10;10;10;10;10;10
2000;Барса-Кельмес;45,6;59,8;9;9;9;9;9;9;9;9
2001;Джусалы;45,5;64,1;5;7;5;7;7;5;5;5
2002;Злиха;45,3;67,1;7;7;7;7;7;7;7;7
2003;Карак;44,9;63,2;7;7;7;7;7;7;7;7
2005;Кзыл-Орда;44,8;65,5;7;7;7;7;7;7;6;7
2006;Уялы;44,6;61;9;9;9;9;9;9;9;9
2007;Чиили;44,2;66,8;7;7;7;7;6;7;6;7
2008;Чирик-Рабат;44,1;62,9;5;6;5;5;5;5;5;5
2009;Ак-Кум;43,7;67,4;6;6;7;7;7;7;7;7
2010;Тасты;44,8;69,1;7;7;7;7;7;7;7;7
2012;Чулак- Курган;43,8;69,2;7;7;7;7;7;7;7;7
2013;Ачисай;43,6;68,9;11;11;11;11;11;11;11;11
2014;Туркестан;43,3;68,3;7;7;7;7;7;7;7;7
2016;Чаян;43;69,4;6;7;6;7;6;7;6;7
2017;Кзылкум;42,9;67,3;7;7;7;7;7;6;6;7
2018;Тюлькубас;42,5;70,3;7;7;7;7;8;8;8;7
2019;Арыс;42,4;68,8;7;6;6;6;7;6;6;7
2020;Чимкент, агро;42,3;69,7;7;7;7;6;7;6;6;6
2021;Чимкент;42,3;69,6;7;7;7;6;6;6;6;7
2022;Блинково;42,2;70,2;5;5;7;7;7;5;5;5
2023;Байркум;42,1;68,1;7;6;6;6;7;7;7;7
2024;Ченгельды;41,9;68,9;7;6;6;7;7;7;7;7
2025;Ленинское;41,8;69,4;7;7;6;7;7;6;6;7
2026;Дарбаза;41,5;69,1;6;6;6;6;6;7;7;7
2027;Уч-Акты;41,4;68,8;7;7;7;7;7;7;7;7
2028;Чардара;41,3;67,9;7;7;6;7;7;7;7;7
2029;Тюкен;45,4;72,4;7;7;7;6;6;7;7;7
2030;Чиганак;45,1;73,9;7;7;8;8;8;7;7;7
2031;Буру-Байтал;44,9;74,1;8;8;8;8;8;8;8;8
2032;Уланбель;44,8;71,1;7;6;7;7;6;6;7;7
2033;Камкалы-Куль;44,8;70;7;7;7;7;7;7;7;7
2034;Фурманово;49,7;49,5;5;7;7;7;7;5;5;5
2035;Анархай;44;75,3;6;8;8;7;7;7;8;6
2036;Чокпар;43,8;74,4;6;6;6;7;8;8;7;7
2037;Уюк;43,8;70,9;7;7;7;7;7;7;7;7
2038;Байкадам;43,8;69,9;6;6;7;6;6;6;7;6
2039;Ново-Троицкое;43,7;73,8;7;6;7;7;7;7;7;7
2040;Чу;43,7;73,8;6;7;7;7;7;6;6;6
2041;Умбет;43,4;72,1;7;7;7;7;7;7;7;7
2042;Отар;43,5;75,3;5;5;7;5;6;7;8;6
2043;Курдай;43,3;74,9;6;6;6;6;6;6;6;6
2044;Май-Тюбе;43;70,6;7;7;7;8;11;8;7;7
2045;Луговая;42,9;72,8;7;7;7;7;8;8;7;7
2046;Джамбул, ГМБ;42,9;71,3;6;7;6;7;7;7;7;6
2047;Мерке;42,9;73,2;5;5;5;5;5;5;5;5
2048;Бурное. оп. поле;42,7;70,8;7;7;7;6;6;7;6;7
2049;Буpно-Октябpская;42,7;70,8;7;7;7;6;6;6;7;7
2050;Чокпак;42,5;70,6;6;6;6;6;6;6;6;6
2051;Буpлю-Тобе;46,5;79,1;9;9;9;9;9;9;9;9
2052;Алгазы, остpов;46,6;76,9;8;8;8;8;8;8;8;8
2053;Южный берег Балхаша;46,5;75;9;9;9;9;9;9;9;9
2054;Уч-Арал;46,2;80,9;7;7;6;6;7;7;7;7
2055;Матай;45,9;78,8;6;6;6;6;6;6;6;6
2056;Джунгария;45,7;82,1;6;7;7;7;7;7;7;7
2057;Найман-Суек;45,7;77,3;5;5;5;5;5;5;5;5
2058;Лепсинск;45,5;80,6;12;12;12;12;12;12;12;12
2059;Аул N4;45,5;75,2;7;7;7;7;7;7;7;6
2060;Тахты;45,4;82,3;8;6;6;6;6;6;11;11
2061;Сарканд;45,4;79,9;5;5;5;6;11;6;5;5
2062;Куйган;45,4;74,2;9;9;9;9;9;9;9;9
2063;Дружба;45,3;82,5;7;8;8;7;7;8;8;7
2064;Уш-Тобе;45,3;78;7;7;7;7;7;7;7;7
2065;Талды-Курган;45;78,4;7;6;6;7;7;7;7;7
2066;Баканас;44,8;76,3;7;7;7;7;7;7;7;7
2067;Жеты-Жол;45;77,3;7;7;7;7;7;7;7;7
2068;Айна- Булак;49,2;70,9;7;6;6;6;7;7;6;7
2069;Кос-Агач;44,6;79,1;6;6;6;6;6;7;7;7
2070;Кугалы;44,5;78,7;6;6;6;6;6;6;6;6
2072;Курты;44,3;76,7;7;7;7;7;7;7;7;7
2073;Панфилов (Джаркент, аэрол.ст.);44,2;80,1;7;7;7;7;7;7;7;6
2074;Айдарлы;44,1;75,9;7;7;7;7;7;7;7;7
2075;Или, ж.-д. ст.;43,9;77,2;7;7;7;7;7;6;7;6
2076;Илийский эерносовхоз;43,8;76,7;7;7;7;7;7;7;7;7
2077;Дубун;43,7;80,1;6;7;7;7;7;7;7;7
2078;Чилик;43,6;78,3;7;7;6;7;7;6;6;7
2079;Иссык;43,4;77,5;4;4;6;6;6;6;6;4
2081;Подгорное;43,3;79,5;7;7;8;8;8;7;7;7
2082;Ассы;43,3;78,3;6;7;7;6;6;6;7;6
2083;Алма-Ата, ГМО;43,2;76,9;4;4;4;6;6;6;4;4
2084;Прудки;43,2;76,1;7;6;7;8;8;8;6;7
2085;Каскелен;43,2;76,7;8;6;6;6;6;6;6;6
2086;Медео;43,2;77,1;11;11;11;11;11;11;11;11
2087;Алма-Атинская селестоков.ст.;43,2;77,1;8;11;11;11;11;11;11;11
2088;Верхний Горельник;43,1;77,1;11;11;11;11;11;11;11;11
2089;Усть-Горельннк;43,1;77,2;8;11;11;7;11;11;11;11
2090;Мын-Джилин;43;77,1;8;11;11;11;11;11;11;11
2091;Большое Алма-Атинское Озеро;43;77;8;11;11;11;11;11;11;11
2092;Кегень;43;79,2;5;6;6;5;5;6;5;6
2093;Сары-Джас;42,9;79,6;6;5;6;6;6;7;6;5
2094;Нарынкол;42,7;80,2;5;5;5;7;7;7;5;5
2095;Чуpук;44,9;56,8;7;6;7;7;7;7;7;7
2096;Косбулак;44,1;57,5;7;7;7;7;7;7;6;7
2097;Актумсук;45,1;58,3;7;7;10;10;10;10;10;7
2098;Тигpовый;43,9;58,7;10;10;10;10;10;10;10;10
2099;Кунгpак;43,1;58,9;7;6;7;7;7;7;7;7
2100;Муйнак;43,8;59;10;7;10;7;7;7;9;7
2101;Нукус;42,5;59,6;7;7;7;6;7;7;7;6
2102;Тахиаташ;42,4;59,6;7;7;7;7;7;7;7;7
2104;Чабанказган;43,6;61,9;7;7;6;7;7;7;7;7
2105;Хива;41,4;60,4;7;7;7;7;7;7;7;7
2106;Уpгенч;41,6;60,6;7;7;6;6;6;7;7;7
2107;Бузаубай;41,8;62,5;6;7;7;7;7;7;7;7
2108;Кулкудук;42,5;63,3;7;7;7;7;7;6;7;7
2109;Джангельды;40,9;63,3;7;6;7;7;7;7;7;7
2110;Каpакуль;39,5;63,9;6;6;6;6;6;6;6;6
2111;Акбайтал;43,2;64,3;6;6;6;6;6;6;6;6
2114;Бухара;39,7;64,6;7;7;6;6;7;7;6;7
2115;Тамды;41,7;64,6;7;7;6;6;7;7;7;7
2116;Навои;40,1;65,4;6;6;7;7;7;6;7;7
2118;Карши;38,8;65,7;6;6;6;6;6;6;7;7
2120;Дехканабад;38,4;66,5;6;6;6;6;6;6;6;6
2121;Акрабат;38,3;66,8;6;5;6;6;6;6;6;6
2122;Китаб;39,1;66,9;5;5;5;5;5;5;5;5
2123;Минчукур;38,7;66,9;5;5;5;5;5;5;6;5
2124;Ширабад;37,7;67;7;6;7;6;7;7;7;7
2125;Байсун1;38,2;67,2;6;6;6;6;6;6;6;6
2126;Байсун11;38,2;67,2;6;6;6;6;6;6;6;6
2127;Термез;37,3;67,3;7;6;7;7;7;7;7;6
2129;Нурата;40,6;65,7;5;5;5;5;5;5;5;5
2130;Каттакурган;40;66,3;7;7;8;7;7;7;7;7
2131;Каттакурганское водохранилище;39,9;66,3;7;7;9;9;9;6;5;7
2132;Самарканд, АГМС;39,6;67;5;5;5;5;5;5;5;5
2133;Галляарал;40;67,6;7;7;7;7;7;7;6;6
2134;Милютинская;40,1;67,6;7;8;8;8;8;8;8;7
2135;Санзар;39,7;68;4;6;6;6;6;6;6;6
2136;Орнбасар;41,8;66,8;6;7;7;7;7;7;7;7
2138;Джизакский;40,1;67,7;4;6;6;6;6;6;5;6
2139;Джизак;40,1;67,8;6;6;6;6;6;6;6;6
2140;Пахтаарал;40,8;68,5;7;7;7;7;7;7;7;7
2142;Мирзачуль;40,5;68,8;6;6;6;6;6;6;6;6
2143;Урсатьевская;40,2;68,8;5;5;5;5;5;5;5;5
2144;Кокарал;40,7;69,2;7;7;7;7;6;6;6;7
2145;Бозсу;41,4;69,3;5;5;5;5;5;5;5;5
2146;Дальверзин;40,4;69,3;7;6;6;6;6;7;7;7
2147;Ташкент, обсерватория;41,3;69,3;4;4;4;4;4;6;6;5
2148;Тойтюбе;41,1;69,4;7;7;7;6;6;6;6;6
2149;Чирчик;41,5;69,6;6;6;5;5;5;6;6;6
2150;Чарвак;41,6;70;6;5;5;5;7;7;6;6
2151;Аблык;40,9;70,1;6;6;6;6;7;7;7;7
2152;Пскем;41,9;70,4;6;7;7;7;7;7;7;7
2153;Ангрен, плато;41,2;70,5;6;6;6;6;5;6;6;6
2154;Коканд;40,5;71;7;7;6;6;6;7;7;7
2155;Пап;40,9;71,1;6;6;7;7;7;6;6;6
2156;Кассансай;41,3;71,5;5;5;5;5;5;5;5;5
2157;Фергана;40,4;71,8;6;6;6;6;6;6;6;6
2159;Федченко;40,6;72,1;7;7;7;7;7;7;7;7
2160;Наманган;41;71,6;7;7;6;6;6;6;6;6
2161;Учкурган;41,2;72,1;7;7;7;7;7;6;7;7
2162;Байток;40,9;72,3;7;7;7;7;7;7;7;7
2163;Андижан;40,8;72,4;7;7;7;7;6;6;6;7
2164;Александpовское;60,4;77,9;8;8;8;8;8;8;8;8
2165;Ванжиль-Кынак;60,4;84,1;12;12;12;12;12;12;12;12
2166;Напас;59,9;81,9;12;12;12;12;12;12;12;12
2167;Ново-Никольское;59,7;79,3;7;7;7;7;7;7;7;7
2168;Березовка;59,3;82,6;7;7;7;7;7;7;7;7
2169;Васюганское;59,2;78,2;5;5;5;5;5;5;5;5
2170;Катыльга;59,1;76,7;6;6;6;6;6;6;6;6
2171;Каргасок;59,1;81;6;6;6;6;6;6;6;6
2173;Паpабель;57,8;81,5;7;7;7;7;7;7;7;7
2174;Максимоярское;58,7;86,9;6;6;6;6;6;6;6;6
2175;Ягыл-Яг;58,4;76,4;5;5;5;5;5;5;5;5
2176;Палочка;58,4;84,5;5;5;5;5;5;5;5;5
2177;Колпашево;58,3;82,9;6;6;6;6;6;6;6;6
2178;Старица;58,2;80,6;5;5;5;5;5;5;5;5
2179;Майск;57,8;77,3;6;6;6;6;6;6;6;6
2180;Батурино;57,8;85,2;6;6;6;6;6;6;6;6
2181;Чаинское, оп. п.;57,8;82,6;4;4;4;4;4;4;4;4
2182;Молчаново;57,6;83,8;6;6;6;6;6;6;6;6
2183;Пудино;57,6;79,2;4;4;4;4;4;4;4;4
2184;Кенга;57,5;80,9;12;12;12;12;12;12;12;12
2185;Тутало-Чулым;57,4;88,2;6;6;6;6;6;6;6;6
2186;Кpивошеино;57,8;83,9;7;7;7;7;7;7;7;7
2187;Бакчаp;57,1;81,9;6;6;6;6;6;6;6;6
2188;Пышкино-Троицкое;57,1;86,2;6;6;6;6;6;6;6;6
2189;Брагино;56,9;84,4;5;5;5;5;5;5;5;5
2190;Томск;56,4;85;5;5;5;5;5;5;5;5
2191;Кожевниково;56,3;84;9;9;9;9;9;9;9;9
2192;Кыштовка;56,6;76,6;7;7;7;7;7;7;7;7
2193;Cеверное;56,4;78,4;7;7;7;7;7;7;7;7
2194;Пихтовка;55,9;82,7;5;5;5;5;5;5;5;5
2195;Крещенка;55,9;80;6;6;6;6;6;6;6;6
2196;Венгерово;55,6;76,7;6;6;6;6;6;6;6;6
2197;Болотное;55,7;84,4;12;12;12;12;12;12;12;12
2198;Еланское;55,6;75,3;6;6;6;6;6;6;6;6
2199;Пеньки;55,5;81,6;6;6;6;6;6;6;6;6
2200;Баpабинск;55,3;78,4;6;6;6;6;6;6;6;6
2201;Убинское;55,3;79,6;7;7;7;7;7;7;7;7
2202;Колывань;55,3;82,8;7;7;7;7;7;7;7;7
2203;Мошково;55,3;83,6;6;6;6;6;6;6;6;6
2205;Каргат;55,2;80,3;6;6;6;6;6;6;6;6
2206;Тогучин;55,2;84,4;12;12;12;12;12;12;12;12
2207;Татарск;55,2;76;6;6;6;6;6;6;6;6
2208;Чулым;55,1;80,9;5;5;5;5;5;5;5;5
2209;Квашнино;55;77,9;9;9;9;9;9;9;9;9
2210;Коченево;55;82,2;6;6;6;6;6;6;6;6
2211;Новосибирск,Бугры;55;83;12;12;12;12;12;12;12;12
2212;Коуpак;54,8;84,7;6;6;6;6;6;6;6;6
2213;Чистоозерное;54,7;76,6;7;7;7;7;7;7;7;7
2214;Здвинск;54,7;78,7;7;7;7;7;7;7;7;7
2215;Ужаниха;54,7;81,1;6;6;6;6;6;6;6;6
2216;Купино;54,4;77,3;6;6;6;6;6;6;6;6
2217;Оpдынское;54,4;81,9;6;6;6;6;6;6;6;6
2218;Маслянино;54,3;84,2;6;6;6;6;6;6;6;6
2219;Кочки;54,3;80,5;6;6;6;6;6;6;6;6
2220;Посевная (Черепановский зсх);54,3;83,5;12;12;12;12;12;12;12;12
2221;Краснозерск;53,9;79,2;6;6;6;6;6;6;6;6
2222;Карасук;53,7;78,1;7;7;7;7;7;7;7;7
2223;Мариинск;56,1;87,8;6;6;6;6;6;6;6;6
2224;Ижморск;56,2;86,6;7;7;7;7;7;7;7;7
2225;Тяжин;56,1;88,6;7;7;7;7;7;7;7;7
2226;Тайга;56,1;85,6;6;6;6;6;6;6;6;6
2227;Тисуль;55,8;88,3;7;7;7;7;7;7;7;7
2228;Барзас;55,7;86,3;6;6;6;6;6;6;6;6
2229;Кемерово;55,4;86,1;7;7;7;7;7;7;7;7
2230;Топки;55,3;85,6;5;5;5;5;5;5;5;5
2231;Центральный Рудник;55,2;87,7;6;6;6;6;6;6;6;6
2232;Крапивино;55;86,8;8;8;8;8;8;8;8;8
2233;Кольчугино;54,7;86,2;5;5;5;5;5;5;5;5
2234;Кемерово,агро;54,6;86;7;7;7;7;7;7;7;7
2235;Красное;54,6;85,4;7;7;7;7;7;7;7;7
2236;Гурьевск;54,3;85,9;7;7;7;7;7;7;7;7
2237;Трудоармейская;54,1;86,3;5;5;5;5;5;5;5;5
2238;Киселевск (Афонино);54;86,7;5;5;5;5;5;5;5;5
2239;Новокузнецк;53,8;86,9;5;5;5;5;5;5;5;5
2240;Кузедеево;53,3;87,2;5;5;5;5;5;5;5;5
2241;Подкатунь, грива;53,5;88,1;5;5;5;5;5;5;5;5
2242;Амзас;53;87,6;6;6;6;6;6;6;6;6
2243;Кондома;52,8;87,3;7;7;7;7;7;7;7;7
2244;Усть-Кабырза;52,8;88,4;8;8;8;8;8;8;8;8
2245;Тальменка;53,8;83,6;7;7;7;7;7;7;7;7
2246;Камень-на-Оби;53,8;81,3;6;6;6;6;6;6;6;6
2247;Соpокино;53,8;84,9;5;5;5;5;5;5;5;5
2248;Xабары;53,6;79,6;6;6;6;6;6;6;6;6
2249;Тогул;53,5;85,9;5;5;5;5;5;5;5;5
2250;Барнаул,агро;54,3;83,7;6;6;6;6;6;6;6;6
2251;Барнаул;53,3;83,9;6;6;6;6;6;6;6;6
2252;Ново-Кытманово;53,3;85,1;6;6;6;6;6;6;6;6
2253;Баево;53,3;80,8;6;6;6;6;6;6;6;6
2254;Тюменцево;53,2;81,5;6;6;6;6;6;6;6;6
2255;Ребриха;53,1;82,3;5;5;5;5;5;5;5;5
2256;Славгоpод;53;78,7;5;5;5;5;5;5;5;5
2257;Завьялово;52,8;80,9;7;7;7;7;7;7;7;7
2258;Бийск-3ональная;52,7;85;12;12;12;12;12;12;12;12
2259;Соусканиха;52,6;85,8;7;7;7;7;7;7;7;7
2260;Алейская,  ж.-д. ст.;52,5;82,8;12;12;12;12;12;12;12;12
2261;Кулунда;52,5;78,9;5;5;5;5;5;5;5;5
2262;Родино;52,5;80,2;6;6;6;6;6;6;6;6
2263;Ключи;52,3;79,1;6;6;6;6;6;6;6;6
2264;Волчиха;52;80,4;7;7;7;7;7;7;7;7
2265;Белокуриха;51,9;84,9;12;12;12;12;12;12;12;12
2266;Михайловский Содокомбинат;51,7;79,8;9;9;9;9;9;9;9;9
2267;Солонешное;51,7;84,3;7;7;7;7;7;7;7;7
2268;Краснощеково;51,7;82,7;12;12;12;12;12;12;12;12
2269;Рубцовск;51,5;81,2;6;6;6;6;6;6;6;6
2270;Угловское;51,4;80,2;6;6;6;6;6;6;6;6
2271;Змеиногорск;51,2;82,2;12;12;12;12;12;12;12;12
2285;Голомянный, остров;79,6;90,6;11;10;8;10;11;11;11;11
2286;Домашний, остров;79,5;91,1;8;8;11;11;11;10;10;9
2287;Визе, остров;79,5;77;11;11;11;11;11;11;11;11
2288;Краснофлотские, острова;78,6;98,7;11;11;10;10;10;7;7;10
2289;Солнечная, бухта;72,8;103,3;7;7;10;10;10;10;8;7
2290;Малый Таймыр, остров;78,1;106,8;11;11;11;10;10;10;10;11
2291;Челюскин, мыс;77,7;104,3;10;11;11;10;10;10;11;11
2292;Уединения, остров;77,5;82,2;11;11;11;11;11;11;11;11
2293;Русский, остров;77,2;96,4;11;11;10;10;10;10;11;11
2294;Исаченко, остров;77,1;89,2;11;11;11;11;11;11;11;11
2295;Андрея, остров;76,8;110,4;11;11;11;10;10;10;11;11
2296;Тыртова, остров;76,6;97,6;10;10;10;10;9;10;10;10
2297;Правды, остров;76,3;94,8;11;11;10;10;8;8;8;11
2298;Таймыры, реки, устье;76,2;99,1;10;10;10;9;9;9;9;10
2299;Эклипса, бухта;76;92,5;11;10;10;10;9;9;9;10
2300;Известий ЦИК, острова;75,9;83,1;10;10;11;11;11;11;11;10
2301;Прончищевой, бухта;75,5;113,4;8;8;7;8;10;10;10;10
2302;Стерлегова, мыс;75,4;88,9;11;11;10;10;10;10;11;11
2303;Таймырское Озеро;74,6;101,4;7;8;8;10;10;10;8;8
2304;Косистый, мыс;73,7;109,7;10;10;10;10;10;10;10;10
2305;Диксон, остров;73,5;80,4;7;7;8;10;8;8;7;7
2306;Усть-Тарея;73,2;89,7;10;10;10;10;10;10;10;10
2307;Лескина,мыс;72,3;79,6;10;10;10;8;9;9;9;8
2308;Xатанга;68,1;87,8;10;10;9;9;9;10;9;9
2309;Сопочная Корга и Гольчи;71,9;82,7;8;9;10;10;10;10;10;8
2310;Волочанка;71;94,5;10;10;10;10;10;10;9;10
2311;Крестьы Таймырскние;70,9;89,9;10;10;9;9;10;10;10;9
2312;Каpаул и Толстый Нос;70,1;83,2;7;8;9;10;10;10;10;10
2313;Усть-Енисейский Поpт;69,7;84,4;10;10;10;10;10;10;10;10
2316;Дудинка;69,4;86,1;9;8;7;7;9;10;10;10
2317;Норильск и Тискель, оэеро;69,3;88,3;6;6;6;5;5;8;6;6
2318;Надежда;63,9;87,9;6;5;5;5;6;6;6;6
2322;Потапово;67,8;86,3;8;8;8;8;8;8;8;8
2323;Ессей;68,5;102,4;10;10;9;9;9;10;10;10
2324;Агата;66,9;93,5;9;10;10;10;10;10;9;9
2325;Большой  Порог;65,6;90,1;7;7;7;7;7;7;7;7
2326;Тембенчи;64,9;98,9;7;7;7;7;8;7;8;7
2327;Ногинский рудник;64,5;91,1;8;7;6;5;5;6;5;8
2328;Кочумдек;64,4;93,1;6;6;5;6;6;7;6;6
2329;Тура;64,3;100,3;7;7;7;8;8;7;8;8
2330;Тутончаны;64,2;93,8;7;8;6;8;7;8;7;8
2331;Виви;64;98,1;7;7;7;7;7;7;7;7
2332;Учами;63,8;96,5;5;5;5;5;8;7;7;8
2333;Кислокан;63,6;103,9;6;6;5;8;7;8;5;6
2334;Кербо;62,7;101,1;5;5;6;8;8;7;6;5
2335;Кузьмовка;62,3;92,1;6;6;6;6;6;8;8;8
2336;Полигус;62;94,7;6;5;5;8;7;8;5;5
2337;Перевалочная  Баэа;61,8;93,4;6;6;7;7;8;7;6;5
2338;Чунская Стрелка;61,7;102,7;4;4;4;4;4;4;4;4
2339;Байкит;61,7;96,4;6;6;5;6;6;6;5;6
2340;Муторай;61,3;100,5;4;4;4;4;4;4;6;6
2341;Усть-Камо;60,7;97,5;6;6;5;5;6;6;6;5
2342;Ванавара;60,3;102,3;5;5;5;7;5;5;5;5
2343;Таимба;60,3;98,9;6;6;5;6;6;6;5;6
2344;Чемдальск;59,6;103,3;6;6;6;6;6;6;6;6
2345;Игарка;67,5;86,6;10;10;10;9;10;9;10;10
2346;Игарка,остров;67,5;86,6;9;10;10;10;10;10;10;10
